material_id,formula,model,score_status,energy_per_atom,score,score_type,model_identifier
wbm-3-36041,Ca1 F8 Gd1 Li2,M3GNet,scored,-3.139002561569214,-3.139002561569214,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-36058,Ca1 F8 Li2 Tm1,M3GNet,scored,-3.171631336212158,-3.171631336212158,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-36145,Dy1 F8 Li2 Sr1,M3GNet,scored,-3.1284637451171875,-3.1284637451171875,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-36146,Er1 F8 Li2 Sr1,M3GNet,scored,-3.135380744934082,-3.135380744934082,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-36148,F8 Gd1 Li2 Sr1,M3GNet,scored,-3.1098697185516357,-3.1098697185516357,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-36150,F8 Ho1 Li2 Sr1,M3GNet,scored,-3.113006114959717,-3.113006114959717,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-36165,F8 Li2 Sr1 Tm1,M3GNet,scored,-3.1211090087890625,-3.1211090087890625,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-36718,Br6 Er1 Li1 Rb2,M3GNet,scored,-1.5544800758361816,-1.5544800758361816,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-38575,Br8 Mg2,M3GNet,scored,-0.810259222984314,-0.810259222984314,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-41495,Br6 Mn2,M3GNet,scored,-0.6451253890991211,-0.6451253890991211,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-46128,Br6 Er1 Na1 Rb2,M3GNet,scored,-1.5275835990905762,-1.5275835990905762,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-48753,Br8 Ni2,M3GNet,scored,-0.2679734230041504,-0.2679734230041504,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-65363,Br2 Er2 S1,M3GNet,scored,-1.5338572263717651,-1.5338572263717651,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-65379,Br2 Er2 S2,M3GNet,scored,-1.4146360158920288,-1.4146360158920288,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-68170,Br2 Er2 Se1,M3GNet,scored,-1.383205771446228,-1.383205771446228,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-70437,Br2 Er2 Si1,M3GNet,scored,-1.455871343612671,-1.455871343612671,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-73689,I8 Sr2,M3GNet,scored,-0.6572737097740173,-0.6572737097740173,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-10380,Ba1 F6 Gd1,M3GNet,scored,-3.2700047492980957,-3.2700047492980957,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-10381,Ba1 F6 Hg1,M3GNet,scored,-1.8936333656311035,-1.8936333656311035,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-10580,Cu1 F6 Tb1,M3GNet,scored,-2.5722694396972656,-2.5722694396972656,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-10582,Cu1 F6 Tm1,M3GNet,scored,-2.548954486846924,-2.548954486846924,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-10584,Cu1 F6,M3GNet,scored,-0.9534085392951965,-0.9534085392951965,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-10749,F6 Hf1 K1,M3GNet,scored,-2.791752338409424,-2.791752338409424,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-10762,F6 K1 Zr1,M3GNet,scored,-2.6923937797546387,-2.6923937797546387,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-10891,Cu1 F6 Na1,M3GNet,scored,-1.4622445106506348,-1.4622445106506348,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-10892,Cu1 F6 Na1,M3GNet,scored,-1.5430313348770142,-1.5430313348770142,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-10894,F6 Hf1 Na1,M3GNet,scored,-2.883263349533081,-2.883263349533081,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-10901,F6 Na1 Pd1,M3GNet,scored,-1.2144732475280762,-1.2144732475280762,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-10908,F6 Na1 Zr1,M3GNet,scored,-2.783499002456665,-2.783499002456665,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-11157,F6 Hg1 Sr1,M3GNet,scored,-1.9234338998794556,-1.9234338998794556,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-11158,F6 Hg1 Sr1,M3GNet,scored,-1.8311080932617188,-1.8311080932617188,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-11159,F6 Hg1 Sr1,M3GNet,scored,-2.0909950733184814,-2.0909950733184814,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-11174,Cs1 F6 Ti1,M3GNet,scored,-2.6332039833068848,-2.6332039833068848,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-11244,Cs2 F6 Y1,M3GNet,scored,-2.8757741451263428,-2.8757741451263428,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-11272,F6 Tm1 Zn1,M3GNet,scored,-2.846198797225952,-2.846198797225952,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-11329,Ba1 Ca1 F8 Na2,M3GNet,scored,-2.8424856662750244,-2.8424856662750244,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-11381,F8 Na2 Sr1 Tm1,M3GNet,scored,-3.133486270904541,-3.133486270904541,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-14820,Br2 Er2 Ge1,M3GNet,scored,-1.3847631216049194,-1.3847631216049194,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-24375,Br2 Er2 Ni2,M3GNet,scored,-1.0581351518630981,-1.0581351518630981,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-32031,I6 Ru2,M3GNet,scored,-0.23862135410308838,-0.23862135410308838,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-35480,Br2 Er2 Si1,M3GNet,scored,-1.455449104309082,-1.455449104309082,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-37186,I8 Sr2,M3GNet,scored,-0.7189584374427795,-0.7189584374427795,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-4705,Br2 Er2 Pb1,M3GNet,scored,-1.3105578422546387,-1.3105578422546387,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-4706,Br2 Er2 Pb1,M3GNet,scored,-1.3096239566802979,-1.3096239566802979,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-4751,Ba2 Br6,M3GNet,scored,-1.2111406326293945,-1.2111406326293945,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-4767,Br6 Pd2,M3GNet,scored,-0.36786842346191406,-0.36786842346191406,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-4775,Br6 Sr2,M3GNet,scored,-1.1703181266784668,-1.1703181266784668,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-4780,Br6 Yb2,M3GNet,scored,-1.1481550931930542,-1.1481550931930542,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-4786,Br8 Pd2,M3GNet,scored,-0.30159664154052734,-0.30159664154052734,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-4787,Br8 Pt2,M3GNet,scored,-0.2768791913986206,-0.2768791913986206,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-5717,Br6 Ca2,M3GNet,scored,-1.1200644969940186,-1.1200644969940186,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-6660,Cl8 Ir2,M3GNet,scored,-0.7074310183525085,-0.7074310183525085,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-6675,Cl6 Cs2 Cu1,M3GNet,scored,-1.5909380912780762,-1.5909380912780762,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-4-7615,Br6 Co2,M3GNet,scored,-0.22394251823425293,-0.22394251823425293,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-19510,Br2 Cd1 Se6,M3GNet,scored,-0.28466880321502686,-0.28466880321502686,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-20078,Br2 Er2 Si1,M3GNet,scored,-1.457573652267456,-1.457573652267456,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-3055,Ba2 Br6,M3GNet,scored,-1.2077057361602783,-1.2077057361602783,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-3063,Br6 Sr2,M3GNet,scored,-1.1759790182113647,-1.1759790182113647,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-3100,Br2 Er2 Ru2,M3GNet,scored,-0.6437710523605347,-0.6437710523605347,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-5735,Br2 Cu2 Er2,M3GNet,scored,-0.9027004837989807,-0.9027004837989807,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-6143,Cd2 F6,M3GNet,scored,-1.8853026628494263,-1.8853026628494263,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-6155,F6 Ni2,M3GNet,scored,-1.546488642692566,-1.546488642692566,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-6172,F6 Zn2,M3GNet,scored,-1.9562965631484985,-1.9562965631484985,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-6218,Ag1 F6,M3GNet,scored,-0.7852509021759033,-0.7852509021759033,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-6222,Al1 Ca1 F6,M3GNet,scored,-3.13004207611084,-3.13004207611084,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-6253,Al1 F6 Sr1,M3GNet,scored,-3.047279119491577,-3.047279119491577,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-6269,Ba1 F6 Hg1,M3GNet,scored,-2.0901451110839844,-2.0901451110839844,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-6289,Ca1 F6 Ga1,M3GNet,scored,-2.6664881706237793,-2.6664881706237793,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-6613,F6 Ga1 Sr1,M3GNet,scored,-2.6089234352111816,-2.6089234352111816,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-6709,Ce1 F6 K1,M3GNet,scored,-2.513145685195923,-2.513145685195923,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-6767,F6 Mg1 Y1,M3GNet,scored,-3.393162965774536,-3.393162965774536,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-6846,F6 Na1 Ti1,M3GNet,scored,-2.672795295715332,-2.672795295715332,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-6864,Cd1 F6 Ni1,M3GNet,scored,-1.3302247524261475,-1.3302247524261475,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-5-7137,F6 Rb1 Ti1,M3GNet,scored,-2.5746774673461914,-2.5746774673461914,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
