candidate_id,pipeline_name,formula,candidate_reduced_formula,chemical_system,matched_to_sourceaware,formula_overlap_with_sourceaware,formula_sourceaware_row_count,formula_support_status,formula_sourceaware_mp_examples
CHGSCREEN-00158,CHGNet_screened_public_hull_top5000,Mg14MnSn,Mg14MnSn,Mg-Mn-Sn,True,True,2,exact_sourceaware_structure_label_match,mp-1028146;mp-1028154
CHGSCREEN-00159,CHGNet_screened_public_hull_top5000,CaYMg14,CaYMg14,Ca-Mg-Y,True,True,1,exact_sourceaware_structure_label_match,mp-1028156
CHGSCREEN-00160,CHGNet_screened_public_hull_top5000,CaMg14Zn,CaMg14Zn,Ca-Mg-Zn,True,True,2,exact_sourceaware_structure_label_match,mp-1028158;mp-1028173
CHGSCREEN-00161,CHGNet_screened_public_hull_top5000,HfMg14Al,HfMg14Al,Al-Hf-Mg,True,True,1,exact_sourceaware_structure_label_match,mp-1028159
CHGSCREEN-00162,CHGNet_screened_public_hull_top5000,CaMg14Zn,CaMg14Zn,Ca-Mg-Zn,True,True,2,exact_sourceaware_structure_label_match,mp-1028158;mp-1028173
CHGSCREEN-00163,CHGNet_screened_public_hull_top5000,SrCaMg14,SrCaMg14,Ca-Mg-Sr,True,True,1,exact_sourceaware_structure_label_match,mp-1028189
CHGSCREEN-00164,CHGNet_screened_public_hull_top5000,NaMg14Al,NaMg14Al,Al-Mg-Na,True,True,2,exact_sourceaware_structure_label_match,mp-1028218;mp-1028237
CHGSCREEN-00165,CHGNet_screened_public_hull_top5000,Mg14AlCd,Mg14AlCd,Al-Cd-Mg,True,True,2,exact_sourceaware_structure_label_match,mp-1028221;mp-1028235
CHGSCREEN-00166,CHGNet_screened_public_hull_top5000,SrMg14Al,SrMg14Al,Al-Mg-Sr,True,True,1,exact_sourceaware_structure_label_match,mp-1028257
CHGSCREEN-00167,CHGNet_screened_public_hull_top5000,LiMg14Sn,LiMg14Sn,Li-Mg-Sn,True,True,2,exact_sourceaware_structure_label_match,mp-1028265;mp-1028268
CHGSCREEN-00168,CHGNet_screened_public_hull_top5000,MoWSe4,MoWSe4,Mo-Se-W,False,True,1,formula_only_overlap_no_label_assignment,mp-1221402
CHGSCREEN-00169,CHGNet_screened_public_hull_top5000,TeWSe,TeWSe,Se-Te-W,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00170,CHGNet_screened_public_hull_top5000,W2SeS3,W2SeS3,S-Se-W,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00171,CHGNet_screened_public_hull_top5000,TeWS,TeWS,S-Te-W,False,True,2,formula_only_overlap_no_label_assignment,mp-1028604;mp-1028761
CHGSCREEN-00172,CHGNet_screened_public_hull_top5000,Te4MoW3Se4,Te4MoW3Se4,Mo-Se-Te-W,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00173,CHGNet_screened_public_hull_top5000,TeWS,TeWS,S-Te-W,True,True,2,exact_sourceaware_structure_label_match,mp-1028604;mp-1028761
CHGSCREEN-00174,CHGNet_screened_public_hull_top5000,Te4MoW3Se4,Te4MoW3Se4,Mo-Se-Te-W,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00175,CHGNet_screened_public_hull_top5000,LiRuN,LiRuN,Li-N-Ru,True,True,1,exact_sourceaware_structure_label_match,mp-1029251
CHGSCREEN-00176,CHGNet_screened_public_hull_top5000,Te4MoW,Te4MoW,Mo-Te-W,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00177,CHGNet_screened_public_hull_top5000,VZn2N3,VZn2N3,N-V-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-1029262
CHGSCREEN-00178,CHGNet_screened_public_hull_top5000,CaZrN2,CaZrN2,Ca-N-Zr,True,True,1,exact_sourceaware_structure_label_match,mp-1029267
CHGSCREEN-00179,CHGNet_screened_public_hull_top5000,LiHf2N3,LiHf2N3,Hf-Li-N,True,True,1,exact_sourceaware_structure_label_match,mp-1029331
CHGSCREEN-00180,CHGNet_screened_public_hull_top5000,Zr2SeN2,Zr2SeN2,N-Se-Zr,True,True,2,exact_sourceaware_structure_label_match,mp-1029337;mp-1079726
CHGSCREEN-00181,CHGNet_screened_public_hull_top5000,NaZnN,NaZnN,N-Na-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-1029357
CHGSCREEN-00182,CHGNet_screened_public_hull_top5000,Mg2SbN3,Mg2SbN3,Mg-N-Sb,True,True,1,exact_sourceaware_structure_label_match,mp-1029378
CHGSCREEN-00183,CHGNet_screened_public_hull_top5000,Zn2CrN3,Zn2CrN3,Cr-N-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-1029458
CHGSCREEN-00184,CHGNet_screened_public_hull_top5000,Ba3RuN3,Ba3RuN3,Ba-N-Ru,True,True,1,exact_sourceaware_structure_label_match,mp-1029537
CHGSCREEN-00185,CHGNet_screened_public_hull_top5000,CaSnN2,CaSnN2,Ca-N-Sn,True,True,1,exact_sourceaware_structure_label_match,mp-1029633
CHGSCREEN-00186,CHGNet_screened_public_hull_top5000,Ca4ZrN4,Ca4ZrN4,Ca-N-Zr,True,True,1,exact_sourceaware_structure_label_match,mp-1029660
CHGSCREEN-00187,CHGNet_screened_public_hull_top5000,SrMnN2,SrMnN2,Mn-N-Sr,True,True,1,exact_sourceaware_structure_label_match,mp-1029878
CHGSCREEN-00188,CHGNet_screened_public_hull_top5000,Te8Mo3W,Te8Mo3W,Mo-Te-W,True,True,1,exact_sourceaware_structure_label_match,mp-1030155
CHGSCREEN-00189,CHGNet_screened_public_hull_top5000,Te3MoWS,Te3MoWS,Mo-S-Te-W,False,True,2,formula_only_overlap_no_label_assignment,mp-1028985;mp-1029322
CHGSCREEN-00190,CHGNet_screened_public_hull_top5000,Te3MoWSe,Te3MoWSe,Mo-Se-Te-W,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00191,CHGNet_screened_public_hull_top5000,Te6Mo3WSe2,Te6Mo3WSe2,Mo-Se-Te-W,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00192,CHGNet_screened_public_hull_top5000,TeMoS,TeMoS,Mo-S-Te,True,True,3,exact_sourceaware_structure_label_match,mp-1027358;mp-1027738;mp-1030461
CHGSCREEN-00193,CHGNet_screened_public_hull_top5000,Mg6VCrO8,Mg6VCrO8,Cr-Mg-O-V,True,True,2,exact_sourceaware_structure_label_match,mp-1031588;mp-1031634
CHGSCREEN-00194,CHGNet_screened_public_hull_top5000,Mg6VNiO8,Mg6VNiO8,Mg-Ni-O-V,True,True,1,exact_sourceaware_structure_label_match,mp-1031776
CHGSCREEN-00195,CHGNet_screened_public_hull_top5000,Mg6MnVO8,Mg6MnVO8,Mg-Mn-O-V,True,True,2,exact_sourceaware_structure_label_match,mp-1031817;mp-1031846
CHGSCREEN-00196,CHGNet_screened_public_hull_top5000,LiMg6FeO8,LiMg6FeO8,Fe-Li-Mg-O,True,True,2,exact_sourceaware_structure_label_match,mp-1032467;mp-1032500
CHGSCREEN-00197,CHGNet_screened_public_hull_top5000,Mg6ZnCdO8,Mg6ZnCdO8,Cd-Mg-O-Zn,True,True,2,exact_sourceaware_structure_label_match,mp-1032493;mp-1032531
CHGSCREEN-00198,CHGNet_screened_public_hull_top5000,Mg6ZnCuO8,Mg6ZnCuO8,Cu-Mg-O-Zn,True,True,2,exact_sourceaware_structure_label_match,mp-1032597;mp-1032598
CHGSCREEN-00199,CHGNet_screened_public_hull_top5000,Mg6ZnNiO8,Mg6ZnNiO8,Mg-Ni-O-Zn,True,True,2,exact_sourceaware_structure_label_match,mp-1032644;mp-1032645
CHGSCREEN-00200,CHGNet_screened_public_hull_top5000,Mg6MnZnO8,Mg6MnZnO8,Mg-Mn-O-Zn,True,True,2,exact_sourceaware_structure_label_match,mp-1032803;mp-1032822
CHGSCREEN-00201,CHGNet_screened_public_hull_top5000,Mg6MnCuO8,Mg6MnCuO8,Cu-Mg-Mn-O,True,True,2,exact_sourceaware_structure_label_match,mp-1032873;mp-1032892
CHGSCREEN-00202,CHGNet_screened_public_hull_top5000,CaMg6VO8,CaMg6VO8,Ca-Mg-O-V,True,True,2,exact_sourceaware_structure_label_match,mp-1032958;mp-1032997
CHGSCREEN-00203,CHGNet_screened_public_hull_top5000,BeNi,BeNi,Be-Ni,True,True,1,exact_sourceaware_structure_label_match,mp-1033
CHGSCREEN-00204,CHGNet_screened_public_hull_top5000,SrNbO3,SrNbO3,Nb-O-Sr,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00205,CHGNet_screened_public_hull_top5000,SrGeTeO6,SrGeTeO6,Ge-O-Sr-Te,True,True,1,exact_sourceaware_structure_label_match,mp-10341
CHGSCREEN-00206,CHGNet_screened_public_hull_top5000,BaNdCuBO5,BaNdCuBO5,B-Ba-Cu-Nd-O,True,True,1,exact_sourceaware_structure_label_match,mp-10350
CHGSCREEN-00207,CHGNet_screened_public_hull_top5000,MgCd,MgCd,Cd-Mg,True,True,10,exact_sourceaware_structure_label_match,mp-1038767;mp-1038944;mp-1038972;mp-1038975;mp-1039136
CHGSCREEN-00208,CHGNet_screened_public_hull_top5000,MgBi,MgBi,Bi-Mg,False,True,1,formula_only_overlap_no_label_assignment,mp-1038936
CHGSCREEN-00209,CHGNet_screened_public_hull_top5000,MgBi,MgBi,Bi-Mg,True,True,1,exact_sourceaware_structure_label_match,mp-1038936
CHGSCREEN-00210,CHGNet_screened_public_hull_top5000,MgCd,MgCd,Cd-Mg,False,True,10,formula_only_overlap_no_label_assignment,mp-1038767;mp-1038944;mp-1038972;mp-1038975;mp-1039136
CHGSCREEN-00211,CHGNet_screened_public_hull_top5000,MgCd2,MgCd2,Cd-Mg,True,True,12,exact_sourceaware_structure_label_match,mp-1038785;mp-1038797;mp-1038882;mp-1039056;mp-1039175
CHGSCREEN-00212,CHGNet_screened_public_hull_top5000,CaZn3,CaZn3,Ca-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-1039262
CHGSCREEN-00213,CHGNet_screened_public_hull_top5000,CeMg2,CeMg2,Ce-Mg,True,True,10,exact_sourceaware_structure_label_match,mp-1039304;mp-1039345;mp-1039355;mp-1039357;mp-1039492
CHGSCREEN-00214,CHGNet_screened_public_hull_top5000,Ca2Mg,Ca2Mg,Ca-Mg,True,True,5,exact_sourceaware_structure_label_match,mp-1038937;mp-1039332;mp-1039421;mp-1039467;mp-1039531
CHGSCREEN-00215,CHGNet_screened_public_hull_top5000,CeMg2,CeMg2,Ce-Mg,True,True,10,exact_sourceaware_structure_label_match,mp-1039304;mp-1039345;mp-1039355;mp-1039357;mp-1039492
CHGSCREEN-00216,CHGNet_screened_public_hull_top5000,CaMg,CaMg,Ca-Mg,True,True,7,exact_sourceaware_structure_label_match,mp-1038953;mp-1039148;mp-1039350;mp-1039468;mp-1094852
CHGSCREEN-00217,CHGNet_screened_public_hull_top5000,CeMg5,CeMg5,Ce-Mg,True,True,4,exact_sourceaware_structure_label_match,mp-1038949;mp-1038976;mp-1039088;mp-1039565
CHGSCREEN-00218,CHGNet_screened_public_hull_top5000,CaMg2,CaMg2,Ca-Mg,True,True,6,exact_sourceaware_structure_label_match,mp-1039382;mp-1039393;mp-1039529;mp-1039570;mp-1183430
CHGSCREEN-00219,CHGNet_screened_public_hull_top5000,CeMg,CeMg,Ce-Mg,True,True,8,exact_sourceaware_structure_label_match,mp-1038715;mp-1038816;mp-1038887;mp-1039083;mp-1039481
CHGSCREEN-00220,CHGNet_screened_public_hull_top5000,CaHo(NiO3)2,CaHo(NiO3)2,Ca-Ho-Ni-O,True,True,1,exact_sourceaware_structure_label_match,mp-1041234
CHGSCREEN-00221,CHGNet_screened_public_hull_top5000,Yb3(GePd)4,Yb3(GePd)4,Ge-Pd-Yb,True,True,1,exact_sourceaware_structure_label_match,mp-10415
CHGSCREEN-00222,CHGNet_screened_public_hull_top5000,SnO2,SnO2,O-Sn,True,True,6,exact_sourceaware_structure_label_match,mp-1041584;mp-12978;mp-1384340;mp-550172;mp-755071
CHGSCREEN-00223,CHGNet_screened_public_hull_top5000,KSbO2,KSbO2,K-O-Sb,True,True,1,exact_sourceaware_structure_label_match,mp-10417
CHGSCREEN-00224,CHGNet_screened_public_hull_top5000,Zn2AgWO6,Zn2AgWO6,Ag-O-W-Zn,True,True,3,exact_sourceaware_structure_label_match,mp-1042188;mp-1378705;mp-2216574
CHGSCREEN-00225,CHGNet_screened_public_hull_top5000,BaYCuBiO5,BaYCuBiO5,Ba-Bi-Cu-O-Y,True,True,1,exact_sourceaware_structure_label_match,mp-1042214
CHGSCREEN-00226,CHGNet_screened_public_hull_top5000,Ca(BiO2)2,Ca(BiO2)2,Bi-Ca-O,True,True,3,exact_sourceaware_structure_label_match,mp-1041524;mp-1042216;mp-1044682
CHGSCREEN-00227,CHGNet_screened_public_hull_top5000,BaYCrCuO5,BaYCrCuO5,Ba-Cr-Cu-O-Y,True,True,1,exact_sourceaware_structure_label_match,mp-1042475
CHGSCREEN-00228,CHGNet_screened_public_hull_top5000,ZnCu(GeO3)2,ZnCu(GeO3)2,Cu-Ge-O-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-1042892
CHGSCREEN-00229,CHGNet_screened_public_hull_top5000,MgBi2O5,MgBi2O5,Bi-Mg-O,True,True,1,exact_sourceaware_structure_label_match,mp-1042977
CHGSCREEN-00230,CHGNet_screened_public_hull_top5000,HfV2,HfV2,Hf-V,True,True,3,exact_sourceaware_structure_label_match,mp-1043;mp-1071274;mp-1077017
CHGSCREEN-00231,CHGNet_screened_public_hull_top5000,Mn4Zn(CuO4)3,Mn4Zn(CuO4)3,Cu-Mn-O-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-1043063
CHGSCREEN-00232,CHGNet_screened_public_hull_top5000,CaCr4(CuO4)3,CaCr4(CuO4)3,Ca-Cr-Cu-O,True,True,1,exact_sourceaware_structure_label_match,mp-1043224
CHGSCREEN-00233,CHGNet_screened_public_hull_top5000,Tb(AlSi)2,Tb(AlSi)2,Al-Si-Tb,True,True,1,exact_sourceaware_structure_label_match,mp-10436
CHGSCREEN-00234,CHGNet_screened_public_hull_top5000,CaLaFeSbO6,CaLaFeSbO6,Ca-Fe-La-O-Sb,True,True,2,exact_sourceaware_structure_label_match,mp-1043864;mp-1639336
CHGSCREEN-00235,CHGNet_screened_public_hull_top5000,LaMgTaFeO6,LaMgTaFeO6,Fe-La-Mg-O-Ta,True,True,1,exact_sourceaware_structure_label_match,mp-1043991
CHGSCREEN-00236,CHGNet_screened_public_hull_top5000,CaLaFeWO6,CaLaFeWO6,Ca-Fe-La-O-W,True,True,2,exact_sourceaware_structure_label_match,mp-1044027;mp-1638691
CHGSCREEN-00237,CHGNet_screened_public_hull_top5000,Sc6FeTe2,Sc6FeTe2,Fe-Sc-Te,True,True,1,exact_sourceaware_structure_label_match,mp-10445
CHGSCREEN-00238,CHGNet_screened_public_hull_top5000,Zn(CuO2)2,Zn(CuO2)2,Cu-O-Zn,True,True,5,exact_sourceaware_structure_label_match,mp-1044715;mp-1047156;mp-1392444;mp-1407035;mp-752451
CHGSCREEN-00239,CHGNet_screened_public_hull_top5000,CaMoO3,CaMoO3,Ca-Mo-O,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00240,CHGNet_screened_public_hull_top5000,MgCrF4,MgCrF4,Cr-F-Mg,True,True,2,exact_sourceaware_structure_label_match,mp-1045314;mp-1446098
CHGSCREEN-00241,CHGNet_screened_public_hull_top5000,Mn2AlS4,Mn2AlS4,Al-Mn-S,True,True,1,exact_sourceaware_structure_label_match,mp-1045487
CHGSCREEN-00242,CHGNet_screened_public_hull_top5000,YCu7O12,YCu7O12,Cu-O-Y,True,True,1,exact_sourceaware_structure_label_match,mp-1045605
CHGSCREEN-00243,CHGNet_screened_public_hull_top5000,YFe4(CuO4)3,YFe4(CuO4)3,Cu-Fe-O-Y,True,True,1,exact_sourceaware_structure_label_match,mp-1045770
CHGSCREEN-00244,CHGNet_screened_public_hull_top5000,MnZnPO5,MnZnPO5,Mn-O-P-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-1046651
CHGSCREEN-00245,CHGNet_screened_public_hull_top5000,MgVSiO5,MgVSiO5,Mg-O-Si-V,True,True,1,exact_sourceaware_structure_label_match,mp-1046694
CHGSCREEN-00246,CHGNet_screened_public_hull_top5000,CaFeSiO5,CaFeSiO5,Ca-Fe-O-Si,True,True,1,exact_sourceaware_structure_label_match,mp-1046733
CHGSCREEN-00247,CHGNet_screened_public_hull_top5000,MgSi2SnO6,MgSi2SnO6,Mg-O-Si-Sn,True,True,1,exact_sourceaware_structure_label_match,mp-1046947
CHGSCREEN-00248,CHGNet_screened_public_hull_top5000,Ca(AgO2)2,Ca(AgO2)2,Ag-Ca-O,True,True,1,exact_sourceaware_structure_label_match,mp-1047036
CHGSCREEN-00249,CHGNet_screened_public_hull_top5000,YAg(WO4)2,YAg(WO4)2,Ag-O-W-Y,True,True,1,exact_sourceaware_structure_label_match,mp-1047110
CHGSCREEN-00250,CHGNet_screened_public_hull_top5000,Mg(CuO2)2,Mg(CuO2)2,Cu-Mg-O,True,True,6,exact_sourceaware_structure_label_match,mp-1044687;mp-1047145;mp-1047277;mp-1047355;mp-1400865
CHGSCREEN-00251,CHGNet_screened_public_hull_top5000,Mg2VWO6,Mg2VWO6,Mg-O-V-W,True,True,3,exact_sourceaware_structure_label_match,mp-1047149;mp-1290864;mp-1377834
CHGSCREEN-00252,CHGNet_screened_public_hull_top5000,Mg2AgWO6,Mg2AgWO6,Ag-Mg-O-W,True,True,2,exact_sourceaware_structure_label_match,mp-1047193;mp-1324912
CHGSCREEN-00253,CHGNet_screened_public_hull_top5000,Mg2CrWO6,Mg2CrWO6,Cr-Mg-O-W,True,True,3,exact_sourceaware_structure_label_match,mp-1047222;mp-1301131;mp-1308495
CHGSCREEN-00254,CHGNet_screened_public_hull_top5000,MnZn2WO6,MnZn2WO6,Mn-O-W-Zn,True,True,2,exact_sourceaware_structure_label_match,mp-1047316;mp-1291397
CHGSCREEN-00255,CHGNet_screened_public_hull_top5000,Mn2ZnO4,Mn2ZnO4,Mn-O-Zn,True,True,5,exact_sourceaware_structure_label_match,mp-1041901;mp-1047343;mp-1048875;mp-1388705;mp-2234965
CHGSCREEN-00256,CHGNet_screened_public_hull_top5000,Mg2CuWO6,Mg2CuWO6,Cu-Mg-O-W,True,True,2,exact_sourceaware_structure_label_match,mp-1047481;mp-1333042
CHGSCREEN-00257,CHGNet_screened_public_hull_top5000,Ba2YMn3O7,Ba2YMn3O7,Ba-Mn-O-Y,True,True,1,exact_sourceaware_structure_label_match,mp-1048321
CHGSCREEN-00258,CHGNet_screened_public_hull_top5000,CaV4O10,CaV4O10,Ca-O-V,True,True,2,exact_sourceaware_structure_label_match,mp-1048644;mp-1048685
CHGSCREEN-00259,CHGNet_screened_public_hull_top5000,Cs2Ti(AgS2)2,Cs2Ti(AgS2)2,Ag-Cs-S-Ti,True,True,1,exact_sourceaware_structure_label_match,mp-10488
CHGSCREEN-00260,CHGNet_screened_public_hull_top5000,HoZn(BiO3)2,HoZn(BiO3)2,Bi-Ho-O-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-1049283
CHGSCREEN-00261,CHGNet_screened_public_hull_top5000,Ho5Ni2Sb,Ho5Ni2Sb,Ho-Ni-Sb,True,True,1,exact_sourceaware_structure_label_match,mp-10500
CHGSCREEN-00262,CHGNet_screened_public_hull_top5000,ScB4Os3,ScB4Os3,B-Os-Sc,True,True,1,exact_sourceaware_structure_label_match,mp-10504
CHGSCREEN-00263,CHGNet_screened_public_hull_top5000,Cu2SnS3,Cu2SnS3,Cu-S-Sn,True,True,2,exact_sourceaware_structure_label_match,mp-10519;mp-1225832
CHGSCREEN-00264,CHGNet_screened_public_hull_top5000,CeSiO4,CeSiO4,Ce-O-Si,True,True,1,exact_sourceaware_structure_label_match,mp-10523
CHGSCREEN-00265,CHGNet_screened_public_hull_top5000,YCuS2,YCuS2,Cu-S-Y,True,True,2,exact_sourceaware_structure_label_match,mp-10533;mp-12843
CHGSCREEN-00266,CHGNet_screened_public_hull_top5000,SrN2,SrN2,N-Sr,True,True,1,exact_sourceaware_structure_label_match,mp-10564
CHGSCREEN-00267,CHGNet_screened_public_hull_top5000,Al3Ni2,Al3Ni2,Al-Ni,True,True,1,exact_sourceaware_structure_label_match,mp-1057
CHGSCREEN-00268,CHGNet_screened_public_hull_top5000,PbS,PbS,Pb-S,True,True,7,exact_sourceaware_structure_label_match,mp-1012435;mp-1018019;mp-1018115;mp-1057015;mp-1078696
CHGSCREEN-00269,CHGNet_screened_public_hull_top5000,NaPN2,NaPN2,N-Na-P,True,True,1,exact_sourceaware_structure_label_match,mp-10572
CHGSCREEN-00270,CHGNet_screened_public_hull_top5000,CsH,CsH,Cs-H,True,True,2,exact_sourceaware_structure_label_match,mp-1057286;mp-632319
CHGSCREEN-00271,CHGNet_screened_public_hull_top5000,Nd(AlGe)2,Nd(AlGe)2,Al-Ge-Nd,True,True,1,exact_sourceaware_structure_label_match,mp-10581
CHGSCREEN-00272,CHGNet_screened_public_hull_top5000,Lu3SnC,Lu3SnC,C-Lu-Sn,True,True,1,exact_sourceaware_structure_label_match,mp-10609
CHGSCREEN-00273,CHGNet_screened_public_hull_top5000,BaLiP,BaLiP,Ba-Li-P,True,True,2,exact_sourceaware_structure_label_match,mp-10615;mp-13277
CHGSCREEN-00274,CHGNet_screened_public_hull_top5000,CeNiAs,CeNiAs,As-Ce-Ni,True,True,1,exact_sourceaware_structure_label_match,mp-1061766
CHGSCREEN-00275,CHGNet_screened_public_hull_top5000,LiPrO2,LiPrO2,Li-O-Pr,True,True,1,exact_sourceaware_structure_label_match,mp-10620
CHGSCREEN-00276,CHGNet_screened_public_hull_top5000,CrPdO2,CrPdO2,Cr-O-Pd,True,True,1,exact_sourceaware_structure_label_match,mp-1063607
CHGSCREEN-00277,CHGNet_screened_public_hull_top5000,LaNi,LaNi,La-Ni,True,True,1,exact_sourceaware_structure_label_match,mp-1064719
CHGSCREEN-00278,CHGNet_screened_public_hull_top5000,ZrPt,ZrPt,Pt-Zr,True,True,1,exact_sourceaware_structure_label_match,mp-1065995
CHGSCREEN-00279,CHGNet_screened_public_hull_top5000,K2CO3,K2CO3,C-K-O,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00280,CHGNet_screened_public_hull_top5000,H2,H2,H,False,True,1,formula_only_overlap_no_label_assignment,mp-731827
CHGSCREEN-00281,CHGNet_screened_public_hull_top5000,TmTlSe2,TmTlSe2,Se-Tl-Tm,True,True,1,exact_sourceaware_structure_label_match,mp-1067280
CHGSCREEN-00282,CHGNet_screened_public_hull_top5000,Ho2BiO2,Ho2BiO2,Bi-Ho-O,True,True,1,exact_sourceaware_structure_label_match,mp-1067937
CHGSCREEN-00283,CHGNet_screened_public_hull_top5000,Yb(MgBi)2,Yb(MgBi)2,Bi-Mg-Yb,True,True,1,exact_sourceaware_structure_label_match,mp-1068042
CHGSCREEN-00284,CHGNet_screened_public_hull_top5000,Sr2CdPt2,Sr2CdPt2,Cd-Pt-Sr,True,True,1,exact_sourceaware_structure_label_match,mp-1068157
CHGSCREEN-00285,CHGNet_screened_public_hull_top5000,Sr2Ge2Pb,Sr2Ge2Pb,Ge-Pb-Sr,True,True,1,exact_sourceaware_structure_label_match,mp-1068167
CHGSCREEN-00286,CHGNet_screened_public_hull_top5000,Lu2InNi2,Lu2InNi2,In-Lu-Ni,True,True,2,exact_sourceaware_structure_label_match,mp-1068243;mp-1079510
CHGSCREEN-00287,CHGNet_screened_public_hull_top5000,TmAu4,TmAu4,Au-Tm,True,True,1,exact_sourceaware_structure_label_match,mp-1068348
CHGSCREEN-00288,CHGNet_screened_public_hull_top5000,Eu(GeAu)2,Eu(GeAu)2,Au-Eu-Ge,True,True,1,exact_sourceaware_structure_label_match,mp-1068398
CHGSCREEN-00289,CHGNet_screened_public_hull_top5000,LaCoSi3,LaCoSi3,Co-La-Si,True,True,1,exact_sourceaware_structure_label_match,mp-1068559
CHGSCREEN-00290,CHGNet_screened_public_hull_top5000,TbSi3Ir,TbSi3Ir,Ir-Si-Tb,True,True,1,exact_sourceaware_structure_label_match,mp-1068588
CHGSCREEN-00291,CHGNet_screened_public_hull_top5000,Li2CdGe,Li2CdGe,Cd-Ge-Li,True,True,1,exact_sourceaware_structure_label_match,mp-10686
CHGSCREEN-00292,CHGNet_screened_public_hull_top5000,ZrBRh3,ZrBRh3,B-Rh-Zr,True,True,1,exact_sourceaware_structure_label_match,mp-1068661
CHGSCREEN-00293,CHGNet_screened_public_hull_top5000,InCo3N,InCo3N,Co-In-N,True,True,1,exact_sourceaware_structure_label_match,mp-1068786
CHGSCREEN-00294,CHGNet_screened_public_hull_top5000,Ce(GeAu)2,Ce(GeAu)2,Au-Ce-Ge,True,True,1,exact_sourceaware_structure_label_match,mp-1068908
CHGSCREEN-00295,CHGNet_screened_public_hull_top5000,SrSi3Ni,SrSi3Ni,Ni-Si-Sr,True,True,1,exact_sourceaware_structure_label_match,mp-1069139
CHGSCREEN-00296,CHGNet_screened_public_hull_top5000,NdAl3Cu,NdAl3Cu,Al-Cu-Nd,True,True,1,exact_sourceaware_structure_label_match,mp-1069375
CHGSCREEN-00297,CHGNet_screened_public_hull_top5000,Zr2CuH2,Zr2CuH2,Cu-H-Zr,True,True,1,exact_sourceaware_structure_label_match,mp-1069520
CHGSCREEN-00298,CHGNet_screened_public_hull_top5000,Sr(MgBi)2,Sr(MgBi)2,Bi-Mg-Sr,True,True,1,exact_sourceaware_structure_label_match,mp-1069695
CHGSCREEN-00299,CHGNet_screened_public_hull_top5000,BaGe3Ir,BaGe3Ir,Ba-Ge-Ir,True,True,1,exact_sourceaware_structure_label_match,mp-1069708
CHGSCREEN-00300,CHGNet_screened_public_hull_top5000,Hf2H2Pd,Hf2H2Pd,H-Hf-Pd,True,True,1,exact_sourceaware_structure_label_match,mp-1069811
CHGSCREEN-00301,CHGNet_screened_public_hull_top5000,MgNi3C,MgNi3C,C-Mg-Ni,True,True,1,exact_sourceaware_structure_label_match,mp-10700
CHGSCREEN-00302,CHGNet_screened_public_hull_top5000,CeAl3Au,CeAl3Au,Al-Au-Ce,True,True,1,exact_sourceaware_structure_label_match,mp-1070063
CHGSCREEN-00303,CHGNet_screened_public_hull_top5000,Hf2Pt3,Hf2Pt3,Hf-Pt,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-00304,CHGNet_screened_public_hull_top5000,DySi3Ir,DySi3Ir,Dy-Ir-Si,True,True,1,exact_sourceaware_structure_label_match,mp-1070146
CHGSCREEN-00305,CHGNet_screened_public_hull_top5000,Ca(CoSi)2,Ca(CoSi)2,Ca-Co-Si,True,True,1,exact_sourceaware_structure_label_match,mp-1070152
CHGSCREEN-00306,CHGNet_screened_public_hull_top5000,Eu(CdAs)2,Eu(CdAs)2,As-Cd-Eu,True,True,1,exact_sourceaware_structure_label_match,mp-1070314
CHGSCREEN-00307,CHGNet_screened_public_hull_top5000,LaAl3Cu,LaAl3Cu,Al-Cu-La,True,True,1,exact_sourceaware_structure_label_match,mp-1070573
CHGSCREEN-00308,CHGNet_screened_public_hull_top5000,La2BiO2,La2BiO2,Bi-La-O,True,True,1,exact_sourceaware_structure_label_match,mp-1070601
CHGSCREEN-00309,CHGNet_screened_public_hull_top5000,Sr(SbRu)2,Sr(SbRu)2,Ru-Sb-Sr,True,True,1,exact_sourceaware_structure_label_match,mp-1070613
CHGSCREEN-00310,CHGNet_screened_public_hull_top5000,Gd2BiO2,Gd2BiO2,Bi-Gd-O,True,True,1,exact_sourceaware_structure_label_match,mp-1070662
